,TUMOR_CLASS,TUMOR_TYPE,channel,Min,Max,stddev
0,B,TA,G,11,255,31.962713458808985
0,B,TA,B,4,255,25.018671246777895
0,B,TA,R,34,255,20.200689812739782
0,B,TA,G,34,255,30.864222432665567
0,B,TA,B,30,255,23.922460464173106
0,B,TA,R,4,255,28.54930031489989
0,B,TA,G,0,255,41.97491470814606
0,B,TA,B,5,255,31.32414398259637
0,B,TA,R,4,255,29.894697127849323
0,B,TA,G,0,255,37.80138135002764
0,B,TA,B,8,255,31.198088102774225
0,B,TA,R,25,255,30.92707166936252
0,B,TA,G,2,255,45.59264053359043
0,B,TA,B,18,255,34.12233424521252
0,B,TA,R,10,255,28.99200941318895
0,B,TA,G,0,255,34.94452948940463
0,B,TA,B,14,255,29.951878420645325
0,B,TA,R,21,255,24.511880718015846
0,B,TA,G,18,255,39.311472707079226
0,B,TA,B,9,255,29.453206903694046
0,B,TA,R,29,255,25.86441682561687
0,B,TA,G,15,255,35.382169504167116
0,B,TA,B,40,255,27.66938739623124
0,B,TA,R,34,255,24.099419989354548
0,B,TA,G,25,255,29.528670453881865
0,B,TA,B,40,255,25.05938299908559
0,B,TA,R,10,255,26.71329207935102
0,B,TA,G,14,255,34.67923683720733
0,B,TA,B,30,255,27.36738685313667
0,B,TA,R,3,255,28.72785203632588
0,B,TA,G,6,255,33.268915469183206
0,B,TA,B,27,255,29.2382863750396
0,B,TA,R,54,255,27.02382740543212
0,B,TA,G,25,255,44.62280292302783
0,B,TA,B,44,255,32.35528648836917
0,M,DC,R,52,255,44.266781540794234
0,M,DC,G,32,254,43.8425702476854
0,M,DC,B,57,255,36.76695031049498
0,M,DC,R,63,255,40.29423215361398
0,M,DC,G,28,246,49.59366737309048
0,M,DC,B,60,255,35.920100217687235
0,M,DC,R,67,255,38.95106150729934
0,M,DC,G,32,255,40.38709955400564
0,M,DC,B,56,255,32.358832803579425
0,M,DC,R,54,255,36.66950427875951
0,M,DC,G,33,244,41.09129835300164
0,M,DC,B,61,253,31.609851810780732
0,M,DC,R,60,255,42.35200268342424
0,M,DC,G,23,255,47.846095298889836
0,M,DC,B,65,255,37.59246733130467
0,M,DC,R,62,255,40.63938298164642
0,M,DC,G,30,255,44.788877023740945
0,M,DC,B,60,255,34.228880261395126
0,M,DC,R,61,255,36.95815630594922
0,M,DC,G,36,253,33.09475093903613
0,M,DC,B,68,255,28.657589536922522
0,M,DC,R,70,255,27.731017505631716
0,M,DC,G,56,250,27.302909411887367
0,M,DC,B,79,255,27.50594788491119
0,M,DC,R,56,255,41.35684363314296
0,M,DC,G,22,252,48.851603539781664
0,M,DC,B,58,255,34.67637179977919
0,M,DC,R,50,255,39.65543574951087
0,M,DC,G,32,255,39.545866923386974
0,M,DC,B,52,255,32.9583576917654
0,M,DC,R,76,255,41.01327248790086
0,M,DC,G,33,237,46.66787949945826
0,M,DC,B,80,255,26.771009465324898
0,M,DC,R,84,255,38.661781281526764
0,M,DC,G,41,233,53.98730760407439
0,M,DC,B,105,255,25.692052613305457
0,M,DC,R,72,255,35.86372694531775
0,M,DC,G,36,236,47.05377332183401
0,M,DC,B,96,255,23.739139873050643
0,M,DC,R,66,255,30.484283715746518
0,M,DC,G,47,234,36.3065235122868
0,M,DC,B,79,253,20.50864198377913
0,M,DC,R,72,255,36.129257009595676
0,M,DC,G,36,234,47.3886527511092
0,M,DC,B,88,255,24.91909346782435
0,M,DC,R,77,255,32.156136368183326
0,M,DC,G,42,230,42.15118176491621
0,M,DC,B,96,254,19.9579610053731
0,M,DC,R,79,255,36.174438050489904
0,M,DC,G,48,244,45.99646550778973
0,M,DC,B,100,255,24.152499537393066
0,M,DC,R,75,255,33.57240422189355
0,M,DC,G,47,236,42.747796327353676
0,M,DC,B,83,255,22.190281915089596
0,M,DC,R,103,255,23.597292984662566
0,M,DC,G,65,223,29.12108587406098
0,M,DC,B,119,240,14.616437576740319
0,M,DC,R,58,255,34.635782842699726
0,M,DC,G,28,231,44.0356947808877
0,M,DC,B,90,255,20.22109268581785
0,M,DC,R,56,255,39.08173708869001
0,M,DC,G,16,231,54.75944663327991
0,M,DC,B,82,255,26.118485479492044
0,M,DC,R,39,255,38.584244593454045
0,M,DC,G,28,237,53.87872409238966
0,M,DC,B,61,255,23.37681975035837
0,M,DC,R,63,255,35.83402342783432
0,M,DC,G,29,235,51.333909677839124
0,M,DC,B,97,255,21.21302400552093
0,M,DC,R,37,255,34.65421257042279
0,M,DC,G,17,239,50.550958391395966
0,M,DC,B,74,254,23.78044391555058
0,M,DC,R,71,255,28.89203464481785
0,M,DC,G,24,240,52.99980424321312
0,M,DC,B,109,255,26.524030609996014
0,M,DC,R,66,255,38.71237509774939
0,M,DC,G,27,237,61.82327905451872
0,M,DC,B,113,255,25.887130040174593
0,M,DC,R,76,255,36.45613674520083
0,M,DC,G,36,237,40.713295211488074
0,M,DC,B,116,253,15.140475179107387
0,M,DC,R,48,255,35.95209111451853
0,M,DC,G,25,237,46.86770763913046
0,M,DC,B,76,255,22.33905112086618
0,M,DC,R,80,255,32.55251012577132
0,M,DC,G,45,254,36.721215187590836
0,M,DC,B,75,255,28.219367788532686
0,M,DC,R,95,255,27.453160087858976
0,M,DC,G,58,247,26.784597481702395
0,M,DC,B,81,255,23.423839361563143
0,M,DC,R,84,255,27.40213340741212
0,M,DC,G,59,246,25.78439897488616
0,M,DC,B,85,255,22.11034205357833
0,M,DC,R,87,255,25.324830696814104
0,M,DC,G,65,248,26.340323981495267
0,M,DC,B,85,255,22.194272284373316
0,M,DC,R,93,255,26.16406013281468
0,M,DC,G,61,237,24.832166770186642
0,M,DC,B,84,251,21.87381887950249
0,M,DC,R,91,255,27.52432212971973
0,M,DC,G,64,253,26.955290276675562
0,M,DC,B,83,255,24.984776509489116
0,M,DC,R,94,255,28.24616621016567
0,M,DC,G,46,254,30.952063415898227
0,M,DC,B,86,255,25.704473573472704
0,M,DC,R,89,255,28.577718780980543
0,M,DC,G,55,255,28.358134131678312
0,M,DC,B,91,255,24.598960645904608
0,M,DC,R,92,255,26.222557099603016
0,M,DC,G,61,252,23.334851234600304
0,M,DC,B,88,255,21.887117011459
0,M,DC,R,76,255,25.540474034618224
0,M,DC,G,52,251,26.187064030867536
0,M,DC,B,69,255,22.93852922202044
0,M,DC,R,63,255,30.548443975743645
0,M,DC,G,48,254,34.22656698151285
0,M,DC,B,54,255,26.452575934470193
0,M,DC,R,77,255,32.4430355615871
0,M,DC,G,18,237,57.032980129423215
0,M,DC,B,75,255,31.32296640368184
0,M,DC,R,73,255,24.86677067319974
0,M,DC,G,21,241,41.755127746481904
0,M,DC,B,75,255,29.043093751220272
0,M,DC,R,69,255,27.966682753047948
0,M,DC,G,22,242,42.3259782117564
0,M,DC,B,68,255,24.52014432439758
0,M,DC,R,77,255,28.661479009237187
0,M,DC,G,25,245,36.480709070669015
0,M,DC,B,73,255,25.31400796892168
0,M,DC,R,69,255,29.31348555968917
0,M,DC,G,19,233,34.42418418487309
0,M,DC,B,69,255,24.398058829825562
0,M,DC,R,56,255,29.429591468983
0,M,DC,G,24,236,32.48079609949979
0,M,DC,B,62,255,24.28581152420351
0,M,DC,R,70,255,28.917271694933717
0,M,DC,G,22,247,49.88371861008794
0,M,DC,B,55,255,36.76853025404356
0,M,DC,R,59,242,14.485938238804245
0,M,DC,G,40,229,21.083978467365522
0,M,DC,B,55,244,13.455513094690971
0,M,DC,R,87,255,29.776401265271655
0,M,DC,G,24,246,35.83899608276762
0,M,DC,B,65,255,23.919219422739182
0,M,DC,R,70,255,22.425527482025316
0,M,DC,G,32,227,39.100327823315595
0,M,DC,B,71,255,23.503316044105205
0,M,DC,R,78,255,30.57756660757721
0,M,DC,G,16,245,34.77064648313153
0,M,DC,B,70,255,24.602402539499998
0,M,DC,R,81,255,27.274068175651987
0,M,DC,G,37,242,34.95637383178602
0,M,DC,B,80,255,26.23051497531789
0,M,DC,R,68,255,23.87059985060881
0,M,DC,G,31,240,34.64435566188272
0,M,DC,B,64,255,24.280245976232056
0,M,DC,R,63,255,30.17013565140759
0,M,DC,G,31,243,37.35883574476256
0,M,DC,B,63,255,26.65227500661587
0,M,DC,R,69,255,28.085674465135355
0,M,DC,G,27,241,36.391794075994625
0,M,DC,B,67,255,24.83454347652223
0,M,DC,R,73,255,29.517589522429738
0,M,DC,G,10,231,34.090090921950015
0,M,DC,B,64,255,25.101494497587485
0,M,DC,R,75,255,27.204591351625975
0,M,DC,G,31,234,36.88872165865207
0,M,DC,B,75,255,22.68019849234485
0,M,DC,R,106,255,27.490965537379438
0,M,DC,G,43,233,33.841795173041206
0,M,DC,B,107,255,19.631643677197875
0,M,DC,R,108,255,29.749684347175833
0,M,DC,G,43,244,39.4763048100381
0,M,DC,B,104,255,23.13965090799031
0,M,DC,R,109,255,22.407877548922063
0,M,DC,G,40,233,34.63396668145207
0,M,DC,B,108,255,23.703483158716388
0,M,DC,R,94,255,22.80516742360072
0,M,DC,G,32,235,42.94625123653905
0,M,DC,B,86,255,24.684985653138316
0,M,DC,R,114,255,23.078488113919377
0,M,DC,G,57,228,30.390053582271033
0,M,DC,B,132,246,14.00775627829915
0,M,DC,R,86,255,33.984820170957924
0,M,DC,G,36,241,46.55479148852815
0,M,DC,B,96,255,26.102011046091558
0,M,DC,R,78,255,37.48001850585896
0,M,DC,G,43,245,49.12009943730517
0,M,DC,B,87,255,28.0031817658988
0,M,DC,R,100,238,21.200220325588116
0,M,DC,G,52,211,28.674577805471134
0,M,DC,B,113,238,13.530017559373873
0,M,DC,R,85,255,25.722200617973837
0,M,DC,G,46,221,37.76599146082129
0,M,DC,B,87,243,19.874021303544076
0,M,DC,R,69,255,20.30884516696434
0,M,DC,G,43,230,46.974352033098214
0,M,DC,B,84,255,26.795921790518655
0,M,DC,R,94,255,24.66107252296652
0,M,DC,G,55,241,38.39451302825525
0,M,DC,B,109,255,18.02492904551733
0,M,DC,R,96,246,17.474325489647686
0,M,DC,G,57,217,33.74019249793119
0,M,DC,B,99,223,19.585206872421725
0,M,DC,R,86,255,28.50159035689388
0,M,DC,G,45,236,44.23721633371667
0,M,DC,B,89,255,24.233058893023603
0,M,DC,R,92,255,23.397463806883295
0,M,DC,G,51,232,35.922168988182584
0,M,DC,B,102,252,21.73454721651832
0,M,DC,R,46,255,34.54621989981398
0,M,DC,G,25,236,44.33432758205097
0,M,DC,B,61,255,19.410878923477924
0,M,DC,R,67,241,31.486823443104665
0,M,DC,G,33,228,38.131190483525515
0,M,DC,B,96,251,17.928537795525376
0,M,DC,R,34,255,43.158266021205904
0,M,DC,G,10,234,72.3357753832034
0,M,DC,B,82,254,38.3777508304775
0,M,DC,R,69,255,34.66428075635641
0,M,DC,G,28,235,37.17096766712227
0,M,DC,B,76,255,18.553963578449252
0,M,DC,R,69,255,31.071795234630624
0,M,DC,G,37,236,36.91602884490254
0,M,DC,B,71,255,16.852401942759037
0,M,DC,R,58,255,35.487589139086104
0,M,DC,G,15,238,57.2021265465442
0,M,DC,B,72,255,25.753758707204994
0,M,DC,R,67,255,32.99151032022147
0,M,DC,G,31,232,40.129210539449986
0,M,DC,B,95,250,19.32938370620093
0,M,DC,R,36,253,44.9688855348001
0,M,DC,G,0,230,55.89354547348922
0,M,DC,B,60,252,29.815223258950898
0,M,DC,R,88,255,30.94458657991193
0,M,DC,G,29,234,39.24824636802165
0,M,DC,B,108,234,14.486045549381982
0,M,DC,R,80,255,35.712992847498754
0,M,DC,G,27,245,43.03262749750641
0,M,DC,B,109,249,16.68864120149802
0,M,DC,R,61,255,38.16993137505804
0,M,DC,G,15,245,50.121697370433345
0,M,DC,B,93,255,25.232507406067683
0,M,DC,R,92,255,22.408178574814567
0,M,DC,G,33,236,32.618547687057266
0,M,DC,B,125,241,17.27325862570667
0,M,DC,R,85,255,29.51537298177266
0,M,DC,G,34,238,40.994139905341925
0,M,DC,B,108,230,15.420872359787811
0,M,DC,R,66,255,36.76050763898454
0,M,DC,G,21,243,45.52276658836419
0,M,DC,B,86,255,23.27155976551612
0,M,DC,R,54,255,35.714855484919646
0,M,DC,G,23,236,46.141241061044795
0,M,DC,B,65,255,21.095293113517638
0,M,DC,R,122,255,21.04117546085521
0,M,DC,G,49,255,25.62641638316166
0,M,DC,B,83,255,21.502991965998543
0,M,DC,R,101,255,22.904332370342324
0,M,DC,G,41,245,27.537671767268012
0,M,DC,B,86,255,22.258461125002405
0,M,DC,R,99,255,23.05425763723051
0,M,DC,G,44,244,27.552848839761044
0,M,DC,B,77,255,22.0907990842411
0,M,DC,R,64,255,24.99733593663847
0,M,DC,G,36,248,31.85776216587681
0,M,DC,B,61,255,23.19497419611419
0,M,DC,R,90,255,21.860467514385906
0,M,DC,G,45,244,33.338320717047154
0,M,DC,B,72,255,23.08351867822068
0,M,DC,R,102,255,24.555708042533777
0,M,DC,G,31,240,33.309270224233856
0,M,DC,B,79,255,24.257595386667667
0,M,DC,R,85,255,23.018700559001633
0,M,DC,G,45,240,27.32635778195333
0,M,DC,B,79,255,21.027849771298833
0,M,DC,R,87,231,12.682957599989134
0,M,DC,G,67,226,18.213746108245218
0,M,DC,B,81,232,13.993024609887488
0,M,DC,R,76,255,24.48936990368165
0,M,DC,G,39,252,36.13263832661914
0,M,DC,B,69,255,25.27663711377853
0,M,DC,R,94,255,21.27364073313689
0,M,DC,G,46,245,32.471404999017764
0,M,DC,B,65,255,23.296763130741827
0,M,DC,R,92,255,23.241307180798444
0,M,DC,G,39,245,30.18988887125929
0,M,DC,B,74,255,21.13625386556315
0,M,DC,R,83,241,11.053899266248884
0,M,DC,G,70,233,15.286480074471251
0,M,DC,B,94,247,12.32380034092938
0,M,DC,R,126,255,20.117649616368123
0,M,DC,G,55,255,24.034667291317543
0,M,DC,B,96,255,20.44123113798364
0,M,DC,R,93,255,25.02363050599633
0,M,DC,G,45,253,35.378888801521676
0,M,DC,B,74,255,23.678649952528165
0,M,DC,R,85,255,38.33188826754384
0,M,DC,G,64,235,41.471224390946446
0,M,DC,B,96,255,30.058862976539473
0,M,DC,R,83,255,38.424583050546524
0,M,DC,G,62,230,42.81840671673225
0,M,DC,B,97,255,30.443421536402433
0,M,DC,R,85,255,33.96193505457085
0,M,DC,G,64,230,40.55076812101327
0,M,DC,B,96,255,28.394544454950786
0,M,DC,R,80,253,33.40046127487066
0,M,DC,G,62,217,34.29554552683609
0,M,DC,B,90,252,28.722910228002437
0,M,DC,R,89,255,38.342785399331106
0,M,DC,G,60,234,41.72210676854994
0,M,DC,B,101,255,32.58214363950886
0,M,DC,R,82,255,38.41480598250599
0,M,DC,G,49,229,38.35374920087913
0,M,DC,B,88,255,31.693461909965507
0,M,DC,R,88,255,36.85291860071962
0,M,DC,G,66,231,37.352586142926484
0,M,DC,B,103,255,30.722233560953935
0,M,DC,R,82,255,39.072747361763085
0,M,DC,G,50,231,41.1072061394775
0,M,DC,B,92,255,33.46225654329389
0,M,DC,R,76,255,35.437848194637034
0,M,DC,G,62,228,42.34924750767879
0,M,DC,B,94,255,28.35380145478329
0,M,DC,R,78,255,38.86617768242295
0,M,DC,G,62,233,38.456882925978185
0,M,DC,B,90,255,30.36423747636222
0,M,DC,R,86,255,38.42512330624663
0,M,DC,G,57,230,42.3835004585554
0,M,DC,B,96,255,31.154781138455153
0,M,DC,R,85,255,39.56207134370818
0,M,DC,G,62,232,42.78598444382691
0,M,DC,B,96,255,33.858122056547316
0,M,DC,R,86,255,36.42365037325139
0,M,DC,G,66,232,39.236844699727186
0,M,DC,B,93,255,31.432196150433228
0,M,DC,R,83,255,36.439255638380594
0,M,DC,G,64,229,41.36542409201316
0,M,DC,B,91,255,30.66163018558383
0,M,DC,R,85,255,37.01189152461425
0,M,DC,G,65,229,38.61488955899321
0,M,DC,B,103,255,29.802533198518404
0,M,DC,R,69,255,39.17076666719581
0,M,DC,G,62,242,42.45642861868049
0,M,DC,B,94,255,31.313202665223326
0,M,DC,R,76,255,38.74223286733439
0,M,DC,G,59,228,41.409900046944344
0,M,DC,B,95,255,30.735575369682213
0,M,DC,R,87,254,35.147870176319316
0,M,DC,G,68,223,38.57237033103996
0,M,DC,B,98,253,28.33311038570699
0,M,DC,R,80,255,37.60701236471991
0,M,DC,G,61,231,42.654454446035025
0,M,DC,B,94,255,29.91327521455658
0,M,DC,R,73,255,39.739717473626776
0,M,DC,G,55,233,41.24128662217011
0,M,DC,B,91,255,32.17244269537667
0,M,DC,R,84,255,37.47058975781326
0,M,DC,G,60,234,39.47680531610903
0,M,DC,B,94,255,31.81282006344037
0,M,DC,R,72,255,35.20931157924864
0,M,DC,G,51,227,46.49591979955236
0,M,DC,B,84,255,29.382230443072295
0,M,DC,R,82,255,34.49742827249304
0,M,DC,G,51,232,36.503582387899655
0,M,DC,B,92,255,28.58033324469673
0,M,DC,R,86,255,36.77299046359191
0,M,DC,G,68,231,40.48637110654289
0,M,DC,B,97,255,30.529428494323806
0,M,DC,R,81,253,32.77855199198585
0,M,DC,G,51,228,42.60708363476164
0,M,DC,B,94,255,29.270832805204023
0,M,DC,R,81,253,36.58861771792613
0,M,DC,G,64,230,40.25552043775114
0,M,DC,B,92,255,30.360008021508754
0,M,DC,R,94,242,33.739818275626945
0,M,DC,G,76,210,35.8522652273973
0,M,DC,B,118,243,21.680374677451134
0,M,DC,R,116,255,26.52326255984944
0,M,DC,G,86,224,32.37405428161673
0,M,DC,B,140,255,16.697356784873616
0,M,DC,R,98,255,33.72273719739712
0,M,DC,G,83,225,37.553518620343404
0,M,DC,B,121,255,22.479355794602114
0,M,DC,R,111,255,27.94258756073196
0,M,DC,G,84,224,33.76126926851517
0,M,DC,B,143,255,17.80042358587511
0,M,DC,R,95,255,36.68152434737479
0,M,DC,G,77,227,40.957475070117354
0,M,DC,B,119,255,24.88401787327934
0,M,DC,R,103,248,29.729766706025945
0,M,DC,G,87,221,33.44703632877534
0,M,DC,B,121,248,19.573044291777197
0,M,DC,R,99,244,31.004550641411008
0,M,DC,G,80,214,34.57806433204712
0,M,DC,B,115,245,21.69419430393347
0,M,DC,R,98,255,37.59491134247309
0,M,DC,G,78,223,40.233274544986195
0,M,DC,B,123,255,24.455430443346298
0,M,DC,R,105,243,26.939775701574167
0,M,DC,G,87,219,38.37261436429267
0,M,DC,B,125,244,17.962369483612054
0,M,DC,R,105,241,27.30267083761943
0,M,DC,G,85,210,30.905270672518043
0,M,DC,B,125,240,15.7317372241177
0,M,DC,R,105,255,29.592924021598552
0,M,DC,G,89,225,34.00883747651459
0,M,DC,B,119,255,20.292661521553182
0,M,DC,R,105,250,22.921817227089154
0,M,DC,G,88,221,34.3772008868962
0,M,DC,B,128,249,15.753797936717563
0,M,DC,R,114,255,31.517773887317475
0,M,DC,G,87,227,35.52339856848981
0,M,DC,B,137,255,19.883836115578777
0,M,DC,R,105,255,33.844264951326515
0,M,DC,G,83,225,37.36942278388359
0,M,DC,B,124,255,22.154710290827115
0,M,DC,R,110,255,31.54083765111064
0,M,DC,G,79,224,37.33061047218688
0,M,DC,B,132,255,19.988566171902868
0,M,DC,R,96,252,36.07289511957125
0,M,DC,G,80,227,39.43514753979731
0,M,DC,B,117,255,23.225072527594687
0,M,DC,R,111,255,28.58063577836057
0,M,DC,G,84,218,34.160795499763225
0,M,DC,B,136,255,18.685154299530264
0,M,DC,R,98,253,35.47179076916908
0,M,DC,G,81,225,38.36080751276031
0,M,DC,B,119,255,22.459026098396233
0,M,DC,R,97,255,29.772755442442026
0,M,DC,G,71,226,37.91304044731829
0,M,DC,B,113,255,21.75070511702459
0,M,DC,R,98,255,34.848670671040864
0,M,DC,G,79,227,37.37473197418961
0,M,DC,B,112,255,23.454438912257622
0,M,DC,R,113,255,29.78318707152243
0,M,DC,G,91,223,33.74314257376157
0,M,DC,B,146,255,17.14968760392509
0,M,DC,R,112,234,23.40961994049972
0,M,DC,G,90,219,37.69201401629629
0,M,DC,B,142,232,14.782143620711444
0,M,DC,R,97,255,35.17285441964919
0,M,DC,G,84,223,36.997631604055314
0,M,DC,B,113,250,24.28784535654601
0,M,DC,R,104,254,30.883141918768615
0,M,DC,G,86,220,37.120609053765165
0,M,DC,B,124,252,21.097289636466993
0,M,DC,R,82,254,39.50107988664834
0,M,DC,G,64,224,51.45274668787639
0,M,DC,B,120,249,24.4865748389397
0,M,DC,R,80,250,40.07262284631824
0,M,DC,G,67,220,45.14662811933685
0,M,DC,B,117,254,24.539530647650928
0,M,DC,R,82,246,40.521777522667264
0,M,DC,G,64,223,49.4273487579802
0,M,DC,B,121,244,24.828067992642573
0,M,DC,R,82,254,43.79291694746928
0,M,DC,G,63,225,49.1830490085634
0,M,DC,B,120,255,28.919910734653755
0,M,DC,R,68,250,42.990518219928646
0,M,DC,G,63,227,50.89383950071836
0,M,DC,B,104,250,26.12527449265735
0,M,DC,R,78,247,43.6434638273136
0,M,DC,G,70,225,48.980171566962305
0,M,DC,B,111,253,26.855916431176244
0,M,DC,R,80,240,40.41932557137397
0,M,DC,G,74,229,45.67501813808108
0,M,DC,B,106,252,26.964425822085104
0,M,DC,R,88,254,32.11450517067492
0,M,DC,G,68,227,40.61662916584491
0,M,DC,B,115,255,20.356951227443943
0,M,DC,R,87,249,38.77419134042956
0,M,DC,G,64,227,41.5373725063623
0,M,DC,B,124,253,23.11893555620407
0,M,DC,R,80,249,38.895500740519886
0,M,DC,G,66,225,46.58882334306689
0,M,DC,B,114,255,23.985696377915016
0,M,DC,R,85,248,37.54469150502771
0,M,DC,G,66,226,46.58493811902931
0,M,DC,B,115,253,24.43088878767823
0,M,DC,R,74,242,38.022081417050515
0,M,DC,G,69,225,44.61604626563769
0,M,DC,B,87,248,22.474499581858534
0,M,DC,R,75,243,37.572007293666196
0,M,DC,G,69,226,44.318455511114315
0,M,DC,B,109,252,24.39287231470968
0,M,DC,R,81,240,41.99418930297919
0,M,DC,G,67,221,53.670034393342526
0,M,DC,B,119,252,24.67781897570566
0,M,DC,R,83,253,39.268628875964495
0,M,DC,G,71,226,46.882322681245086
0,M,DC,B,112,253,25.333521987873787
0,M,DC,R,85,252,30.11259386342257
0,M,DC,G,68,216,37.83204150777423
0,M,DC,B,134,248,18.06515225242144
0,M,DC,R,82,255,35.010991161357516
0,M,DC,G,66,226,38.852394971710645
0,M,DC,B,108,254,21.007369634630713
0,M,DC,R,85,255,33.90648417843716
0,M,DC,G,71,229,38.61759344171777
0,M,DC,B,134,255,20.100978228925126
0,M,DC,R,84,255,33.48522964769343
0,M,DC,G,70,226,41.391972491857686
0,M,DC,B,118,255,20.67763226562593
0,M,DC,R,88,255,27.880343183840534
0,M,DC,G,71,225,34.595140944535146
0,M,DC,B,138,255,16.97529558485857
0,M,DC,R,90,255,22.931438532738856
0,M,DC,G,62,216,35.518405708558156
0,M,DC,B,128,253,17.21836654529593
0,M,DC,R,77,245,41.80792813881326
0,M,DC,G,66,226,47.352858054757405
0,M,DC,B,105,254,28.763793100688357
0,M,DC,R,96,255,21.33692259070908
0,M,DC,G,71,226,39.3719299121025
0,M,DC,B,132,255,15.504989171040622
0,M,DC,R,98,255,29.57408396154725
0,M,DC,G,60,233,31.621154710961804
0,M,DC,B,99,255,26.42968639086957
0,M,DC,R,105,255,30.756034812081772
0,M,DC,G,76,236,33.3482376688726
0,M,DC,B,104,255,26.482786916603438
0,M,DC,R,112,255,31.681153142215265
0,M,DC,G,66,245,35.324439517130536
0,M,DC,B,110,255,28.503965312975662
0,M,DC,R,109,255,23.765967997188174
0,M,DC,G,84,235,28.828100833665854
0,M,DC,B,116,255,21.249261094209206
0,M,DC,R,92,255,27.55825397191596
0,M,DC,G,59,226,28.256413162249796
0,M,DC,B,102,255,25.217068436319213
0,M,DC,R,105,255,30.379979034885796
0,M,DC,G,81,245,33.14388971966601
0,M,DC,B,112,255,28.18257876297719
0,M,DC,R,107,255,33.00118308900595
0,M,DC,G,67,250,37.43787328198823
0,M,DC,B,110,255,29.386271635078426
0,M,DC,R,112,255,30.406455266710946
0,M,DC,G,73,251,33.89058327217094
0,M,DC,B,117,255,27.722547932471958
0,M,DC,R,109,255,30.733597275010897
0,M,DC,G,73,233,32.02066111629357
0,M,DC,B,110,255,26.812897261816058
0,M,DC,R,106,255,31.02198280980869
0,M,DC,G,76,239,32.749280104469186
0,M,DC,B,109,255,27.444575526082282
0,M,DC,R,93,255,29.753670749240197
0,M,DC,G,58,225,30.92626419226451
0,M,DC,B,96,255,26.48191355106697
0,M,DC,R,93,255,29.39848151183126
0,M,DC,G,71,230,32.533922632274454
0,M,DC,B,100,255,26.660693131810117
0,M,DC,R,114,255,31.31254160209663
0,M,DC,G,71,249,33.431583720837544
0,M,DC,B,119,255,27.491998249001796
0,M,DC,R,103,255,31.905139503244456
0,M,DC,G,59,243,35.07379886762023
0,M,DC,B,111,255,28.238623467780947
0,M,DC,R,107,243,17.65711862720395
0,M,DC,G,87,223,23.27409275094385
0,M,DC,B,109,241,17.04661339925146
0,M,DC,R,94,240,25.567215300110984
0,M,DC,G,72,218,29.111078353897156
0,M,DC,B,97,251,23.940946843016075
0,M,DC,R,108,255,32.2849580454341
0,M,DC,G,67,245,35.012268815572284
0,M,DC,B,115,255,29.368192933673814
0,M,DC,R,105,255,29.51278922494889
0,M,DC,G,60,245,30.283763584316823
0,M,DC,B,114,255,27.127421336364353
0,M,DC,R,109,255,32.719317507086615
0,M,DC,G,64,244,37.69626787672685
0,M,DC,B,107,255,29.201473672689108
0,M,DC,R,104,255,27.827025811926003
0,M,DC,G,83,237,30.28984204035007
0,M,DC,B,100,255,25.208226070016792
0,M,DC,R,93,255,29.69134213078375
0,M,DC,G,55,229,36.98198322309275
0,M,DC,B,92,255,27.29548627974281
0,M,DC,R,111,255,31.086805445099085
0,M,DC,G,63,244,34.81161458129839
0,M,DC,B,112,255,28.009829622884464
0,M,DC,R,102,255,22.765947097208617
0,M,DC,G,85,234,24.49405153174366
0,M,DC,B,104,255,20.42440084762852
0,M,DC,R,99,255,31.97568732002213
0,M,DC,G,69,239,34.901918206444236
0,M,DC,B,103,255,28.23730293745956
0,M,DC,R,102,255,29.43828349240358
0,M,DC,G,72,240,34.61256641625466
0,M,DC,B,105,255,27.007256429045608
0,M,DC,R,85,255,33.14784492078121
0,M,DC,G,58,228,39.41070501928242
0,M,DC,B,97,255,27.47387568153816
0,M,DC,R,88,255,32.52859861861099
0,M,DC,G,55,230,40.87953675359785
0,M,DC,B,100,255,26.999925325637154
0,M,DC,R,70,255,34.395390015793645
0,M,DC,G,44,228,44.01132166615652
0,M,DC,B,87,255,28.43554212391759
0,M,DC,R,69,255,34.662855719304574
0,M,DC,G,45,227,33.145012244530804
0,M,DC,B,87,255,27.512034422164476
0,M,DC,R,78,255,37.11807051936125
0,M,DC,G,38,239,41.37431014538606
0,M,DC,B,87,255,31.899451563872496
